Industry,Event,Date,Industry_Return,Market_Return,Expected_Return
Finance_and_Insurance,Global Financial Crisis,10/15/2008,-0.1191553865412098,-0.0715943934443061,-0.09811174675559883
Finance_and_Insurance,Global Financial Crisis,10/16/2008,-0.1292807810867406,-0.0534856824417318,-0.07323328840740231
Finance_and_Insurance,Global Financial Crisis,10/17/2008,0.0639135993383779,0.0522090699629129,0.07197431333454878
Finance_and_Insurance,Global Financial Crisis,10/20/2008,0.0443621289213085,0.0540733928901058,0.07453559338839484
Finance_and_Insurance,Global Financial Crisis,10/21/2008,-0.0823009152655183,-0.0123753701129977,-0.016754326828835663
Finance_and_Insurance,Global Financial Crisis,10/22/2008,-0.0877531186242196,-0.0446368026693676,-0.06107634985922703
Finance_and_Insurance,Global Financial Crisis,10/23/2008,-0.0486254949321333,0.0116063618544899,0.01619271836869041
Finance_and_Insurance,Global Financial Crisis,10/24/2008,-0.1577780461546076,-0.0500024815408893,-0.06844793021610467
Finance_and_Insurance,Global Financial Crisis,10/27/2008,-0.1029023327014347,-0.007931144219505,-0.010648674760860375
Finance_and_Insurance,Global Financial Crisis,09/16/2008,0.0007219318419038,-0.0343184525870311,-0.04690059528956019
Finance_and_Insurance,Global Financial Crisis,09/17/2008,-0.0158731304793594,-0.0225247120966294,-0.030697891435145223
Finance_and_Insurance,Global Financial Crisis,09/18/2008,-0.0190615144960376,-0.0065955343595482,-0.008813761482623608
Finance_and_Insurance,Global Financial Crisis,09/19/2008,0.1696562072619987,0.0883811075179303,0.1216688790909945
Finance_and_Insurance,Global Financial Crisis,09/22/2008,-0.047923299546893,-0.01412083722591,-0.019152318097267872
Finance_and_Insurance,Global Financial Crisis,09/23/2008,-0.0201343150803205,-0.0191355939821382,-0.02604178787059546
Finance_and_Insurance,Global Financial Crisis,09/24/2008,0.0,-0.0078853603375995,-0.01058577506585487
Finance_and_Insurance,Global Financial Crisis,09/25/2008,-0.0116437933076802,0.0198995016093177,0.02758615945552017
Finance_and_Insurance,Global Financial Crisis,09/26/2008,-0.0297988366922381,-0.0208774292861265,-0.028434789617297965
Finance_and_Insurance,Global Financial Crisis,09/29/2008,-0.1107144594930348,-0.053001905338017,-0.0725686564232225
Finance_and_Insurance,Global Financial Crisis,09/30/2008,0.0803212800845394,0.0173695108128544,0.02411035874048391
Finance_and_Insurance,Global Financial Crisis,10/01/2008,0.0327134551288779,0.0116471387366139,0.016248739250759103
Finance_and_Insurance,Global Financial Crisis,10/02/2008,-0.0208779986467489,-0.0180055430297596,-0.024489279492384875
Finance_and_Insurance,Global Financial Crisis,10/03/2008,0.027940895126385,0.0225858785724297,0.031276809627961255
Finance_and_Insurance,Global Financial Crisis,10/06/2008,-0.0972815818333544,-0.0785293305047406,-0.10763923564096774
Finance_and_Insurance,Global Financial Crisis,10/07/2008,0.0388274002640853,0.0034864462910864,0.005037259478972136
Finance_and_Insurance,Global Financial Crisis,10/08/2008,-0.1151793593879271,-0.0517892794851269,-0.07090270340377323
Finance_and_Insurance,Global Financial Crisis,10/09/2008,0.0025863011579994,-0.0121145002539415,-0.016395933571474224
Finance_and_Insurance,Global Financial Crisis,10/10/2008,-0.1405847775218617,-0.0884834077410092,-0.12131453786883116
Finance_and_Insurance,Global Financial Crisis,10/13/2008,0.2006005150373635,0.0826021201446776,0.11372947928281475
Finance_and_Insurance,Global Financial Crisis,10/14/2008,0.104999588559606,0.032253587380139,0.04455868766228942
Finance_and_Insurance,Global Financial Crisis,10/15/2008,-0.1191553865412098,-0.0715943934443061,-0.09811174675559883
Finance_and_Insurance,Global Financial Crisis,10/16/2008,-0.1292807810867406,-0.0534856824417318,-0.07323328840740231
Finance_and_Insurance,Global Financial Crisis,10/17/2008,0.0639135993383779,0.0522090699629129,0.07197431333454878
Finance_and_Insurance,Global Financial Crisis,10/20/2008,0.0443621289213085,0.0540733928901058,0.07453559338839484
Finance_and_Insurance,Global Financial Crisis,10/21/2008,-0.0823009152655183,-0.0123753701129977,-0.016754326828835663
Finance_and_Insurance,Global Financial Crisis,10/22/2008,-0.0877531186242196,-0.0446368026693676,-0.06107634985922703
Finance_and_Insurance,Global Financial Crisis,10/23/2008,-0.0486254949321333,0.0116063618544899,0.01619271836869041
Finance_and_Insurance,Global Financial Crisis,10/24/2008,-0.1577780461546076,-0.0500024815408893,-0.06844793021610467
Finance_and_Insurance,Global Financial Crisis,10/27/2008,-0.1029023327014347,-0.007931144219505,-0.010648674760860375
Finance_and_Insurance,Global Financial Crisis,09/16/2008,0.0007219318419038,-0.0343184525870311,-0.04690059528956019
Finance_and_Insurance,Global Financial Crisis,09/17/2008,-0.0158731304793594,-0.0225247120966294,-0.030697891435145223
Finance_and_Insurance,Global Financial Crisis,09/18/2008,-0.0190615144960376,-0.0065955343595482,-0.008813761482623608
Finance_and_Insurance,Global Financial Crisis,09/19/2008,0.1696562072619987,0.0883811075179303,0.1216688790909945
Finance_and_Insurance,Global Financial Crisis,09/22/2008,-0.047923299546893,-0.01412083722591,-0.019152318097267872
Finance_and_Insurance,Global Financial Crisis,09/23/2008,-0.0201343150803205,-0.0191355939821382,-0.02604178787059546
Finance_and_Insurance,Global Financial Crisis,09/24/2008,0.0,-0.0078853603375995,-0.01058577506585487
Finance_and_Insurance,Global Financial Crisis,09/25/2008,-0.0116437933076802,0.0198995016093177,0.02758615945552017
Finance_and_Insurance,Global Financial Crisis,09/26/2008,-0.0297988366922381,-0.0208774292861265,-0.028434789617297965
Finance_and_Insurance,Global Financial Crisis,09/29/2008,-0.1107144594930348,-0.053001905338017,-0.0725686564232225
Finance_and_Insurance,Global Financial Crisis,09/30/2008,0.0803212800845394,0.0173695108128544,0.02411035874048391
Finance_and_Insurance,Global Financial Crisis,10/01/2008,0.0327134551288779,0.0116471387366139,0.016248739250759103
Finance_and_Insurance,Global Financial Crisis,10/02/2008,-0.0208779986467489,-0.0180055430297596,-0.024489279492384875
Finance_and_Insurance,Global Financial Crisis,10/03/2008,0.027940895126385,0.0225858785724297,0.031276809627961255
Finance_and_Insurance,Global Financial Crisis,10/06/2008,-0.0972815818333544,-0.0785293305047406,-0.10763923564096774
Finance_and_Insurance,Global Financial Crisis,10/07/2008,0.0388274002640853,0.0034864462910864,0.005037259478972136
Finance_and_Insurance,Global Financial Crisis,10/08/2008,-0.1151793593879271,-0.0517892794851269,-0.07090270340377323
Finance_and_Insurance,Global Financial Crisis,10/09/2008,0.0025863011579994,-0.0121145002539415,-0.016395933571474224
Finance_and_Insurance,Global Financial Crisis,10/10/2008,-0.1405847775218617,-0.0884834077410092,-0.12131453786883116
Finance_and_Insurance,Global Financial Crisis,10/13/2008,0.2006005150373635,0.0826021201446776,0.11372947928281475
Finance_and_Insurance,Global Financial Crisis,10/14/2008,0.104999588559606,0.032253587380139,0.04455868766228942
Finance_and_Insurance,Global Financial Crisis,10/15/2008,-0.1191553865412098,-0.0715943934443061,-0.09811174675559883
Finance_and_Insurance,Global Financial Crisis,10/16/2008,-0.1292807810867406,-0.0534856824417318,-0.07323328840740231
Finance_and_Insurance,Global Financial Crisis,10/17/2008,0.0639135993383779,0.0522090699629129,0.07197431333454878
Finance_and_Insurance,Global Financial Crisis,10/20/2008,0.0443621289213085,0.0540733928901058,0.07453559338839484
Finance_and_Insurance,Global Financial Crisis,10/21/2008,-0.0823009152655183,-0.0123753701129977,-0.016754326828835663
Finance_and_Insurance,Global Financial Crisis,10/22/2008,-0.0877531186242196,-0.0446368026693676,-0.06107634985922703
Finance_and_Insurance,Global Financial Crisis,10/23/2008,-0.0486254949321333,0.0116063618544899,0.01619271836869041
Finance_and_Insurance,Global Financial Crisis,10/24/2008,-0.1577780461546076,-0.0500024815408893,-0.06844793021610467
Finance_and_Insurance,Global Financial Crisis,10/27/2008,-0.1029023327014347,-0.007931144219505,-0.010648674760860375
